selling_price,km_driven,fuel,seller_type,transmission,owner,seats,Age,Mileage(kmpl),Engine,Power,torque_value
12.793862088206213,10.12667110305036,Petrol,Individual,Manual,First Owner,5,2,23.95,6.906754778648554,67.05,90.0
12.847929163278053,10.819798284210286,Diesel,Individual,Manual,Second Owner,5,7,24.0,7.02197642307216,70.0,160.0
13.384729180332174,11.736077016252437,Diesel,Individual,Manual,First Owner,5,5,22.77,7.312553498102598,98.59,205.0
12.765691290604371,11.289794413577894,Petrol,Individual,Manual,First Owner,5,5,20.51,6.906754778648554,67.04,90.0
13.45883704259595,11.156264806643742,Diesel,Individual,Manual,First Owner,5,4,15.96,7.8336002236611035,63.0,180.0
12.506180941677357,11.407576060361786,Diesel,Individual,Manual,Third Owner,5,11,23.0,7.242082359256962,90.0,158.28754266211604
13.017005083966255,10.819798284210286,Diesel,Individual,Manual,First Owner,5,4,22.95,7.130098510125578,74.0,190.0
13.353476685668044,11.522885696764481,Diesel,Individual,Manual,First Owner,5,5,16.55,7.823645930834952,105.0,247.0
12.345834587905333,12.031725210748633,Diesel,Individual,Manual,First Owner,5,11,14.0,7.823645930834952,112.0,158.28754266211604
12.506180941677357,10.596659732783579,Petrol,Individual,Manual,First Owner,5,10,18.9,6.906754778648554,67.1,90.0
11.813037464800539,10.27163147557801,Petrol,Individual,Manual,Second Owner,5,12,0.0,7.067319848653476,65.0,158.28754266211604
12.524530013005734,9.90353755128617,Petrol,Individual,Manual,First Owner,5,9,18.9,6.906754778648554,67.1,90.0
13.359805810705184,12.013706813470414,Diesel,Individual,Manual,First Owner,5,6,18.49,7.309212365692763,100.0,240.0
12.367345048436391,11.49782197939291,Petrol,Individual,Manual,Second Owner,5,9,19.0,6.906754778648554,66.1,90.0
12.524530013005734,11.49273296168228,Petrol,Individual,Manual,Third Owner,5,13,20.36,7.088408778675395,78.9,8.0
13.45883704259595,10.596659732783579,Diesel,Individual,Manual,Second Owner,5,7,16.55,7.823645930834952,105.0,247.0
12.899222326086994,11.407576060361786,Diesel,Individual,Manual,First Owner,5,8,20.3,7.130098510125578,92.0,209.0
12.278397958261774,11.407576060361786,Petrol,Individual,Manual,Third Owner,5,9,19.7,6.680854678790215,46.3,62.0
11.918397239722838,11.608244735642321,Diesel,Individual,Manual,Second Owner,5,12,17.1,7.309212365692763,110.0,158.28754266211604
13.76421831620775,11.261909563554315,Diesel,Individual,Manual,First Owner,5,3,25.1,7.130098510125578,88.5,200.0
13.500801182986649,11.51293546492023,Diesel,Individual,Manual,First Owner,5,6,18.49,7.309212365692763,100.0,240.0
11.813037464800539,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,9,19.0,7.2485040723706105,71.0,158.28754266211604
12.765691290604371,11.289794413577894,Petrol,Individual,Manual,Second Owner,5,5,19.1,7.088408778675395,82.0,114.0
13.190023895035274,9.952325334619427,Petrol,Individual,Manual,Second Owner,5,3,18.15,7.089243155027514,82.0,115.0
13.02805489573287,11.51293546492023,Petrol,Individual,Manual,Second Owner,5,3,19.0,7.088408778675395,85.8,114.0
13.39239204133378,10.12667110305036,Petrol,Individual,Manual,First Owner,5,2,21.21,7.088408778675395,81.8,113.0
13.592368256649284,10.308985993422082,Diesel,Individual,Manual,Third Owner,5,2,23.0,7.312553498102598,98.96,205.0
13.910821646859095,10.12667110305036,Petrol,Individual,Automatic,First Owner,5,3,17.8,7.311218384419629,105.5,140.0
14.914123179965662,10.596659732783579,Diesel,Individual,Automatic,First Owner,5,5,13.0,7.670428522190693,147.8,500.0
14.018452218287162,11.982935344196433,Diesel,Individual,Automatic,First Owner,5,9,11.5,8.000684784514748,147.8,343.0
12.73670383776449,10.849201155083453,Petrol,Individual,Manual,First Owner,5,3,18.15,7.089243155027514,82.0,115.0
12.611541086966115,11.184435286790631,Diesel,Individual,Manual,Second Owner,5,10,20.54,7.377133712833954,103.6,250.0
12.821260987319457,11.002116507732017,Petrol,Individual,Manual,First Owner,5,5,18.16,7.087573705557973,86.8,112.0
12.706850963741102,11.820417517632333,Diesel,Individual,Manual,Second Owner,5,8,15.96,7.8336002236611035,62.1,195.0
12.380030154325457,11.002116507732017,Petrol,Individual,Manual,First Owner,5,7,17.92,6.99117688712121,62.1,1.0
11.184435286790631,11.608244735642321,Petrol,Individual,Manual,Second Owner,0,15,19.51658386035922,0.0,91.51914359752243,158.28754266211604
12.206077645517674,11.407576060361786,Petrol,Individual,Manual,First Owner,5,8,17.92,6.99117688712121,62.1,1.0
12.676079399771027,11.418625774449598,Diesel,Individual,Manual,Fourth & Above Owner,5,7,22.71,7.2875606403097235,84.8,200.0
11.652687407345388,11.407576060361786,Petrol,Individual,Manual,Fourth & Above Owner,5,12,17.92,6.99117688712121,62.1,1.0
12.676079399771027,10.819798284210286,Petrol,Individual,Manual,Second Owner,5,6,20.51,6.906754778648554,67.04,90.0
12.25486757159303,9.90353755128617,Petrol,Individual,Manual,First Owner,5,11,19.81,6.99117688712121,68.05,4.0
12.206077645517674,11.695255355062795,Diesel,Individual,Manual,First Owner,5,10,14.0,7.820037989458753,95.0,220.0
11.813037464800539,11.918397239722838,Petrol,Individual,Manual,Second Owner,5,12,18.9,6.967909201801884,67.0,84.0
12.765691290604371,10.859018228147887,Diesel,Individual,Manual,First Owner,5,6,19.09,7.2485040723706105,69.01,135.0
12.765691290604371,12.025755079404917,Diesel,Individual,Manual,Second Owner,5,7,13.6,7.8336002236611035,63.0,180.0
13.429849547739444,10.596659732783579,Diesel,Individual,Manual,First Owner,5,4,28.4,7.130098510125578,74.02,190.0
12.206077645517674,12.154784614286667,Diesel,Individual,Manual,Second Owner,5,11,17.8,7.130098510125578,75.0,190.0
12.611541086966115,10.819798284210286,Petrol,Individual,Manual,First Owner,5,5,23.01,6.907755278982137,67.0,91.0
12.506180941677357,11.156264806643742,Diesel,Individual,Manual,Second Owner,5,10,14.0,7.823645930834952,112.0,158.28754266211604
12.323860125621126,11.289794413577894,Petrol,Individual,Manual,Second Owner,5,9,18.9,6.906754778648554,67.1,90.0
12.429220196836383,11.695255355062795,Diesel,Individual,Manual,First Owner,5,13,13.6,7.8336002236611035,63.0,158.28754266211604
13.28787951079572,10.596659732783579,Diesel,Individual,Manual,Second Owner,5,6,18.49,7.309212365692763,100.0,240.0
12.577639650232573,9.741027444837728,Petrol,Individual,Manual,First Owner,5,6,21.1,6.703188113240863,55.2,5.0
11.51293546492023,12.100717685412471,Petrol,Individual,Manual,Second Owner,5,11,19.0,6.906754778648554,67.1,90.0
12.886643575525625,10.819798284210286,Petrol,Individual,Manual,First Owner,5,5,23.1,6.906754778648554,67.04,90.0
12.180759965737863,11.082157933374816,Petrol,Individual,Manual,Second Owner,5,7,21.1,6.703188113240863,55.2,5.0
10.714439990727769,9.210440366976517,Petrol,Individual,Manual,Third Owner,4,10,26.0,6.437751649736401,35.0,48.0
12.506180941677357,11.156264806643742,Diesel,Individual,Manual,Second Owner,5,12,13.6,7.8336002236611035,63.0,158.28754266211604
13.304686600863562,11.407576060361786,Diesel,Individual,Manual,Second Owner,5,7,13.58,7.824046010856292,72.4,171.0
13.480039220276565,10.819798284210286,Diesel,Individual,Manual,First Owner,5,6,22.54,7.242082359256962,88.73,7.0
13.304686600863562,9.210440366976517,Petrol,Individual,Manual,First Owner,5,2,18.6,7.088408778675395,81.86,158.28754266211604
13.681980308196241,10.12667110305036,Diesel,Individual,Manual,First Owner,5,2,18.49,7.309212365692763,100.0,240.0
12.948012371209098,11.51293546492023,Diesel,Individual,Manual,Second Owner,5,10,13.5,7.687080155783135,115.0,5.0
12.691583538230217,11.156264806643742,Petrol,Individual,Automatic,Second Owner,5,14,10.1,7.764296006450518,147.8,215.0
12.861001210669146,10.308985993422082,Petrol,Individual,Manual,First Owner,5,4,20.63,7.089243155027514,67.06,104.0
12.611541086966115,10.596659732783579,Petrol,Individual,Manual,First Owner,5,5,18.15,7.089243155027514,82.0,115.0
12.721888795877375,11.813037464800539,Diesel,Individual,Manual,First Owner,5,9,21.9,7.242082359256962,88.76,6.0
12.611541086966115,10.463131911491967,Petrol,Individual,Manual,First Owner,5,7,23.1,6.906754778648554,67.04,90.0
11.289794413577894,11.695255355062795,Petrol,Individual,Manual,Second Owner,5,17,13.2,7.310550158534422,94.0,158.28754266211604
12.899222326086994,11.695255355062795,Diesel,Individual,Manual,First Owner,5,9,15.96,7.8336002236611035,62.1,195.0
12.031725210748633,12.154784614286667,Diesel,Individual,Manual,Second Owner,5,9,19.09,7.242082359256962,69.0,135.0
13.217675375388819,11.695255355062795,Diesel,Individual,Manual,First Owner,5,5,15.96,7.8336002236611035,62.1,195.0
12.611541086966115,11.695255355062795,Diesel,Individual,Manual,Second Owner,0,9,19.51658386035922,0.0,91.51914359752243,158.28754266211604
12.676079399771027,12.07254696717504,Diesel,Individual,Manual,Third Owner,5,10,13.6,7.8336002236611035,63.0,158.28754266211604
12.676079399771027,12.07254696717504,Diesel,Individual,Manual,Third Owner,5,10,15.96,7.8336002236611035,63.0,180.0
12.765691290604371,10.12667110305036,Petrol,Individual,Manual,Second Owner,5,10,16.95,7.312553498102598,97.7,134.0
12.54254845357358,11.289794413577894,Diesel,Individual,Manual,First Owner,5,8,21.02,7.130098510125578,88.76,200.0
13.217675375388819,11.156264806643742,Diesel,Individual,Manual,Second Owner,5,4,24.4,7.02197642307216,71.0,4.0
13.122365377402328,9.210440366976517,Petrol,Individual,Manual,First Owner,5,3,20.14,7.088408778675395,81.86,158.28754266211604
13.45883704259595,8.699681400989514,Petrol,Individual,Manual,First Owner,5,2,19.0,7.085901464365611,94.68,120.0
12.847929163278053,11.407576060361786,Diesel,Individual,Manual,Second Owner,5,8,20.5,7.377133712833954,103.5,250.0
12.73670383776449,11.608244735642321,Diesel,Individual,Manual,Second Owner,5,9,15.96,7.8336002236611035,63.0,180.0
11.982935344196433,11.695255355062795,Diesel,Individual,Manual,Third Owner,5,14,13.6,7.8336002236611035,63.0,158.28754266211604
13.527829818844937,10.819798284210286,Diesel,Individual,Manual,First Owner,5,7,12.99,7.822044008185619,100.6,200.0
13.182519183461475,9.90353755128617,Petrol,Individual,Automatic,First Owner,5,3,18.9,7.088408778675395,81.86,158.28754266211604
12.611541086966115,10.463131911491967,Petrol,Individual,Manual,First Owner,5,4,23.01,6.907755278982137,67.0,91.0
12.765691290604371,11.002116507732017,Diesel,Individual,Manual,Second Owner,5,7,20.14,7.312553498102598,88.8,230.0
11.918397239722838,11.127277689932466,Petrol,Individual,Manual,Fourth & Above Owner,5,11,18.6,7.090076835776092,79.4,108.0
13.017005083966255,10.308985993422082,Petrol,Individual,Manual,First Owner,5,6,20.4,7.088408778675395,81.8,113.0
14.301018989130402,10.896757843893464,Diesel,Individual,Manual,First Owner,5,4,16.0,7.687080155783135,140.0,330.0
11.849404844423074,11.082157933374816,Petrol,Individual,Manual,Third Owner,0,15,19.51658386035922,0.0,91.51914359752243,158.28754266211604
12.429220196836383,11.289794413577894,Diesel,Individual,Manual,Third Owner,0,17,19.51658386035922,0.0,91.51914359752243,158.28754266211604
11.350418300109132,11.695255355062795,Diesel,Individual,Manual,Third Owner,5,15,16.8,7.2485040723706105,68.0,158.28754266211604
13.017005083966255,10.308985993422082,Petrol,Individual,Manual,First Owner,5,3,18.9,7.088408778675395,81.86,158.28754266211604
12.04355959836804,10.917159046351838,Petrol,Individual,Manual,First Owner,0,10,19.51658386035922,0.0,91.51914359752243,158.28754266211604
12.793862088206213,10.819798284210286,Diesel,Individual,Manual,First Owner,5,4,27.28,6.954638864880987,69.0,140.0
12.873904582205107,8.699681400989514,Petrol,Individual,Manual,First Owner,5,1,23.95,6.906754778648554,67.05,90.0
11.884495917930655,10.819798284210286,Petrol,Individual,Manual,Second Owner,5,10,15.37,7.087573705557973,73.0,101.0
13.199326270390594,11.407576060361786,Diesel,Individual,Manual,Third Owner,5,9,12.05,7.687080155783135,120.0,290.0
12.577639650232573,11.744045122410057,Diesel,Individual,Manual,Third Owner,5,13,12.8,7.822044008185619,102.0,158.28754266211604
12.611541086966115,11.407576060361786,Diesel,Individual,Manual,First Owner,5,8,25.0,7.242082359256962,69.0,140.0
13.244582780038517,11.289794413577894,Petrol,Individual,Manual,First Owner,5,4,18.16,7.087573705557973,86.8,112.0
12.996802422000108,11.156264806643742,Diesel,Individual,Manual,Second Owner,5,10,10.5,7.867105500316739,120.0,290.0
10.819798284210286,11.289794413577894,Petrol,Individual,Manual,Second Owner,0,18,19.51658386035922,0.0,91.51914359752243,158.28754266211604
12.100717685412471,11.289794413577894,Petrol,Individual,Manual,Second Owner,5,10,21.1,6.703188113240863,55.2,5.0
12.206077645517674,11.289794413577894,Petrol,Individual,Manual,Second Owner,5,8,21.1,6.703188113240863,55.2,5.0
11.350418300109132,11.918397239722838,Petrol,Individual,Manual,Second Owner,5,16,19.7,6.680854678790215,46.3,62.0
11.119897691565697,11.608244735642321,Diesel,Individual,Manual,Fourth & Above Owner,5,15,17.88,7.242082359256962,52.8,85.0
13.45883704259595,11.608244735642321,Diesel,Individual,Manual,Second Owner,5,5,24.3,7.130098510125578,88.5,200.0
12.524530013005734,11.289794413577894,Diesel,Individual,Manual,Fourth & Above Owner,5,11,22.07,7.090076835776092,73.9,180.0
13.304686600863562,9.90353755128617,Petrol,Individual,Manual,First Owner,5,2,18.9,7.088408778675395,81.86,158.28754266211604
12.429220196836383,11.695255355062795,Diesel,Individual,Manual,First Owner,5,10,13.0,7.820037989458753,95.0,220.0
13.304686600863562,11.695255355062795,Diesel,Individual,Manual,First Owner,5,5,15.96,7.8336002236611035,63.0,180.0
12.206077645517674,11.289794413577894,Diesel,Individual,Manual,Second Owner,5,11,20.4,7.130098510125578,91.2,209.0
12.959846800844963,11.424105180165641,Diesel,Individual,Manual,Second Owner,5,6,24.0,7.02197642307216,70.0,160.0
12.948012371209098,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,9,19.3,7.130098510125578,73.9,190.0
12.679199517372098,11.51293546492023,Diesel,Individual,Manual,Second Owner,5,9,23.0,7.242082359256962,90.0,158.28754266211604
12.765691290604371,11.695255355062795,Diesel,Individual,Manual,Fourth & Above Owner,5,9,14.0,7.823645930834952,112.0,158.28754266211604
13.102162710901053,11.289794413577894,Petrol,Individual,Manual,First Owner,5,4,17.8,7.089243155027514,86.7,109.0
13.429849547739444,11.407576060361786,Diesel,Individual,Manual,First Owner,5,6,15.4,7.8336002236611035,75.0,200.0
12.604852121186608,11.156264806643742,Petrol,Individual,Manual,First Owner,5,5,23.95,6.906754778648554,67.05,90.0
11.289794413577894,11.608244735642321,Petrol,Individual,Manual,Second Owner,0,22,19.51658386035922,0.0,91.51914359752243,158.28754266211604
13.017005083966255,11.918397239722838,Diesel,Individual,Manual,Fourth & Above Owner,5,10,13.5,7.687080155783135,115.0,5.0
12.899222326086994,11.002116507732017,Petrol,Individual,Automatic,Second Owner,0,11,19.51658386035922,0.0,91.51914359752243,158.28754266211604
12.429220196836383,10.596659732783579,Diesel,Individual,Manual,First Owner,5,9,22.3,7.130098510125578,74.0,190.0
13.887832149776026,11.608244735642321,Diesel,Individual,Automatic,Third Owner,5,8,12.8,7.9909154630913255,147.8,380.0
13.122365377402328,9.90353755128617,Petrol,Individual,Manual,First Owner,5,4,18.9,7.088408778675395,82.0,114.0
13.431319053559353,9.210440366976517,Petrol,Individual,Manual,First Owner,5,2,19.0,7.085901464365611,94.68,120.0
13.384729180332174,11.407576060361786,Diesel,Individual,Manual,Second Owner,5,7,15.1,7.687080155783135,140.0,330.0
11.289794413577894,11.156264806643742,Petrol,Individual,Manual,Second Owner,5,13,15.26,7.048386408721883,74.9,110.0
12.577639650232573,11.695255355062795,Diesel,Individual,Manual,First Owner,5,12,13.6,7.8336002236611035,63.0,158.28754266211604
12.301387370778713,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,15,10.5,7.687080155783135,120.0,290.0
11.695255355062795,11.407576060361786,Petrol,Individual,Manual,Second Owner,5,12,0.0,6.99117688712121,62.0,1.0
12.345834587905333,11.289794413577894,Petrol,Individual,Manual,First Owner,5,4,22.7,6.684611727667927,53.0,72.0
11.918397239722838,11.794179421281418,Diesel,Individual,Manual,Second Owner,5,18,13.6,7.8336002236611035,63.0,158.28754266211604
13.122365377402328,10.714439990727769,Petrol,Individual,Manual,First Owner,5,7,19.1,7.088408778675395,85.8,114.0
12.07254696717504,11.695255355062795,Diesel,Individual,Manual,First Owner,5,8,19.09,7.242082359256962,69.0,135.0
13.487007879880162,9.210440366976517,Petrol,Individual,Manual,First Owner,5,2,19.0,7.085901464365611,94.68,120.0
11.51293546492023,10.839600519357369,Petrol,Individual,Manual,First Owner,4,9,16.1,6.680854678790215,37.0,59.0
12.429220196836383,11.561725152903833,Petrol,Individual,Automatic,Second Owner,5,12,12.9,7.495541943884256,130.0,172.0
13.60479076121576,11.51293546492023,Diesel,Individual,Manual,First Owner,5,7,15.1,7.687080155783135,140.0,330.0
12.013706813470414,10.308985993422082,Petrol,Individual,Manual,Third Owner,5,11,19.7,6.680854678790215,46.3,62.0
12.92391243868049,11.002116507732017,Diesel,Individual,Manual,Second Owner,5,5,12.2,7.598399329323964,105.3,7.0
12.971542813248437,11.362114203075018,Diesel,Individual,Manual,Second Owner,5,8,22.9,7.130098510125578,74.0,190.0
12.611541086966115,9.61587214452889,Petrol,Individual,Manual,First Owner,5,6,20.62,7.089243155027514,67.0,104.0
12.765691290604371,11.83138646878959,Diesel,Individual,Manual,Third Owner,5,10,19.3,7.130098510125578,73.9,190.0
12.899222326086994,11.002116507732017,Petrol,Individual,Manual,First Owner,5,3,23.01,6.907755278982137,67.0,91.0
12.948012371209098,11.156264806643742,Diesel,Individual,Manual,First Owner,5,5,18.2,7.130098510125578,73.74,5.0
12.971542813248437,8.517393171418904,Petrol,Individual,Manual,First Owner,5,6,20.51,6.906754778648554,67.04,90.0
13.258642740896052,10.308985993422082,Petrol,Individual,Manual,First Owner,5,4,20.4,7.088408778675395,81.8,113.0
12.25486757159303,10.596659732783579,Petrol,Individual,Manual,First Owner,5,6,21.1,6.703188113240863,55.2,5.0
13.304686600863562,11.002116507732017,Diesel,Individual,Manual,First Owner,5,6,19.01,7.2875606403097235,108.45,248.0
11.918397239722838,11.156264806643742,Petrol,Individual,Manual,Third Owner,5,13,17.7,7.311886164077165,78.0,158.28754266211604
13.217675375388819,9.61587214452889,Petrol,Individual,Manual,First Owner,5,2,20.3,7.090076835776092,84.0,114.0
12.676079399771027,11.608244735642321,Diesel,Individual,Manual,Second Owner,5,10,19.3,7.130098510125578,73.9,190.0
11.289794413577894,11.156264806643742,Petrol,Individual,Manual,Fourth & Above Owner,4,21,16.1,6.680854678790215,37.0,59.0
13.592368256649284,9.210440366976517,Diesel,Individual,Manual,First Owner,5,2,27.4,7.312553498102598,98.63,200.0
13.122365377402328,11.002116507732017,Petrol,Individual,Manual,First Owner,5,8,16.02,7.2254814727822945,93.7,130.0
12.345834587905333,11.608244735642321,Diesel,Individual,Manual,Second Owner,5,10,18.8,7.130098510125578,90.0,200.0
13.353476685668044,10.463131911491967,Petrol,Individual,Manual,First Owner,5,6,18.6,7.088408778675395,81.83,7.0
12.154784614286667,11.156264806643742,Petrol,Individual,Manual,Second Owner,5,5,16.8,6.680854678790215,34.2,59.0
13.017005083966255,11.51293546492023,Diesel,Individual,Manual,Second Owner,5,10,13.6,7.8336002236611035,63.0,158.28754266211604
11.461642696843066,11.695255355062795,Petrol,Individual,Manual,First Owner,5,13,19.7,6.680854678790215,46.3,62.0
11.522885696764481,11.407576060361786,Petrol,Individual,Manual,Fourth & Above Owner,5,12,19.7,6.680854678790215,35.0,158.28754266211604
13.122365377402328,11.156264806643742,Diesel,Individual,Manual,Second Owner,5,5,25.8,7.312553498102598,98.6,200.0
13.835313185260453,11.385103457032141,Diesel,Individual,Manual,Second Owner,5,7,12.99,7.822044008185619,100.6,200.0
12.404927602627597,10.545367754151743,Petrol,Individual,Manual,First Owner,5,9,21.1,6.703188113240863,55.2,5.0
12.429220196836383,11.407576060361786,Petrol,Individual,Manual,Second Owner,5,8,20.51,6.906754778648554,67.04,90.0
13.399996629152975,11.002116507732017,Petrol,Individual,Manual,First Owner,5,5,21.4,7.088408778675395,83.1,115.0
12.506180941677357,11.002116507732017,Petrol,Individual,Manual,First Owner,5,11,18.5,7.088408778675395,80.0,158.28754266211604
12.54254845357358,11.958002235442097,Diesel,Individual,Manual,First Owner,5,9,23.2,7.130098510125578,73.94,190.0
13.864301674514206,11.002116507732017,Diesel,Individual,Manual,First Owner,5,4,19.67,7.367077059881012,126.2,9.0
13.171155446333852,11.156264806643742,Petrol,Individual,Manual,First Owner,5,4,20.85,7.088408778675395,83.14,115.0
13.652992804936396,10.463131911491967,Diesel,Individual,Manual,First Owner,5,4,23.9,7.367077059881012,126.2,9.0
13.968232503350668,10.819798284210286,Diesel,Individual,Manual,First Owner,5,5,16.0,7.599901959208498,140.0,320.0
12.75130259456002,10.819798284210286,Petrol,Individual,Manual,Second Owner,5,9,18.6,7.088408778675395,85.8,114.0
11.461642696843066,11.51293546492023,Petrol,Individual,Manual,Second Owner,5,14,17.8,6.99117688712121,63.0,158.28754266211604
12.392556361841777,9.61587214452889,Petrol,Individual,Manual,First Owner,5,6,22.74,6.680854678790215,47.3,69.0
12.367345048436391,9.90353755128617,Petrol,Individual,Manual,First Owner,5,6,22.74,6.680854678790215,47.3,69.0
13.329379172803593,11.289794413577894,Diesel,Individual,Manual,First Owner,5,6,22.77,7.312553498102598,98.59,205.0
12.765691290604371,11.608244735642321,Diesel,Individual,Manual,Second Owner,5,7,20.8,7.2875606403097235,64.1,160.0
12.765691290604371,10.463131911491967,Petrol,Individual,Manual,First Owner,5,7,20.51,6.906754778648554,67.04,90.0
12.847929163278053,10.463131911491967,Petrol,Individual,Manual,First Owner,5,7,20.51,6.906754778648554,67.04,90.0
12.899222326086994,11.849404844423074,Diesel,Individual,Manual,First Owner,5,4,14.07,7.9919305198524775,69.01,223.0
12.301387370778713,10.596659732783579,Petrol,Individual,Manual,First Owner,5,11,19.0,6.906754778648554,67.1,90.0
12.506180941677357,11.608244735642321,Diesel,Individual,Manual,Third Owner,5,13,14.4,7.687080155783135,120.0,158.28754266211604
12.524530013005734,11.156264806643742,Petrol,Individual,Manual,Second Owner,5,9,18.5,7.088408778675395,85.8,114.0
11.736077016252437,11.51293546492023,Diesel,Individual,Manual,Second Owner,5,12,17.0,7.2485040723706105,71.0,135.0
12.793862088206213,9.90353755128617,Petrol,Individual,Manual,First Owner,5,6,19.81,6.99117688712121,68.05,4.0
13.217675375388819,9.61587214452889,Petrol,Individual,Manual,First Owner,5,2,18.9,7.088408778675395,81.86,158.28754266211604
12.206077645517674,11.156264806643742,Petrol,Individual,Manual,Second Owner,5,10,16.6,7.236339342754344,68.0,158.28754266211604
12.69771850797869,9.90353755128617,Petrol,Individual,Manual,First Owner,5,5,18.15,7.089243155027514,82.0,115.0
12.959846800844963,9.61587214452889,Petrol,Individual,Manual,First Owner,5,5,19.81,6.99117688712121,68.05,4.0
13.3374763699232,11.580593459194764,Diesel,Individual,Manual,First Owner,5,4,28.4,7.130098510125578,74.02,190.0
11.775297421715827,10.896757843893464,Diesel,Individual,Manual,Second Owner,5,10,18.4,7.130098510125578,75.0,158.28754266211604
11.695255355062795,10.968215530759236,Petrol,Individual,Manual,First Owner,5,12,19.7,6.680854678790215,46.3,62.0
12.899222326086994,11.608244735642321,Diesel,Individual,Manual,Second Owner,5,10,12.05,7.687080155783135,120.0,290.0
12.128116509451258,11.407576060361786,Diesel,Individual,Manual,Fourth & Above Owner,5,14,16.8,7.309212365692763,110.0,158.28754266211604
12.230765258120545,10.668978650219241,Petrol,Individual,Manual,Second Owner,5,6,20.3,6.906754778648554,68.05,14.0
13.345508528717259,10.668978650219241,Diesel,Individual,Manual,First Owner,5,4,28.4,7.130098510125578,74.02,190.0
13.304686600863562,11.002116507732017,Diesel,Individual,Manual,First Owner,5,8,20.77,7.130098510125578,88.8,200.0
11.918397239722838,11.918397239722838,Petrol,Individual,Manual,First Owner,5,10,12.8,7.242082359256962,85.0,158.28754266211604
12.345834587905333,10.736418414365376,Petrol,Individual,Manual,First Owner,5,8,18.2,7.090076835776092,84.8,113.0
12.301387370778713,9.210440366976517,Petrol,Individual,Manual,First Owner,5,3,16.8,6.680854678790215,34.2,59.0
13.263864675787632,10.463131911491967,Petrol,Individual,Manual,First Owner,5,5,18.6,7.088408778675395,81.83,7.0
12.487488878546145,10.819798284210286,Petrol,Individual,Manual,First Owner,5,5,25.17,6.684611727667927,53.3,72.0
10.819798284210286,11.002116507732017,Petrol,Individual,Manual,Third Owner,0,16,19.51658386035922,0.0,91.51914359752243,158.28754266211604
12.611541086966115,11.289794413577894,Diesel,Individual,Manual,First Owner,5,10,22.32,7.367077059881012,126.32,8.0
12.948012371209098,11.608244735642321,Diesel,Individual,Manual,First Owner,5,4,24.7,6.954638864880987,69.0,140.0
13.527829818844937,9.546884034617925,Diesel,Individual,Manual,First Owner,5,6,20.77,7.130098510125578,88.76,200.0
12.013706813470414,11.002116507732017,CNG,Individual,Manual,Second Owner,5,9,19.51658386035922,6.680854678790215,47.3,69.0
12.577639650232573,10.239995502805316,Petrol,Individual,Manual,First Owner,5,4,25.17,6.684611727667927,53.3,72.0
11.982935344196433,10.950824090522445,Petrol,Individual,Manual,First Owner,5,10,21.1,6.703188113240863,55.2,5.0
13.451668563394815,10.819798284210286,Diesel,Individual,Manual,First Owner,5,4,26.59,7.130098510125578,74.0,190.0
12.35017731849889,11.156264806643742,LPG,Individual,Manual,First Owner,5,9,19.51658386035922,6.906754778648554,58.2,77.0
13.864301674514206,11.002116507732017,Diesel,Individual,Manual,First Owner,5,6,21.43,7.21890970761906,87.2,205.0
12.899222326086994,11.156264806643742,Petrol,Individual,Manual,First Owner,5,8,18.5,7.088408778675395,82.85,7.0
13.122365377402328,10.596659732783579,Petrol,Individual,Manual,First Owner,5,5,18.6,7.088408778675395,81.83,7.0
11.918397239722838,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,11,21.12,7.130098510125578,88.8,200.0
12.899222326086994,11.849404844423074,Diesel,Individual,Manual,Second Owner,5,5,14.02,7.687080155783135,118.3,280.0
11.695255355062795,11.51293546492023,Diesel,Individual,Manual,Second Owner,5,11,17.0,7.2485040723706105,70.0,158.28754266211604
13.081543466215237,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,7,14.02,7.687080155783135,118.3,280.0
12.206077645517674,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,8,19.09,7.2485040723706105,69.01,135.0
12.611541086966115,11.06665398721974,Diesel,Individual,Manual,Second Owner,5,9,17.8,7.24422751560335,67.0,160.0
12.765691290604371,10.12667110305036,Petrol,Individual,Manual,First Owner,5,6,23.1,6.906754778648554,67.04,90.0
13.270785106659046,9.392745258631441,Petrol,Individual,Manual,First Owner,5,2,20.0,6.907755278982137,72.0,96.0
12.206077645517674,11.156264806643742,Diesel,Individual,Manual,Second Owner,5,9,25.44,6.842683282238422,57.6,150.0
13.527829818844937,11.695255355062795,Diesel,Individual,Manual,First Owner,5,5,11.0,7.687080155783135,120.0,280.0
12.472279517715116,11.407576060361786,Petrol,Individual,Manual,First Owner,5,5,25.17,6.684611727667927,53.3,72.0
12.82396003700373,10.596659732783579,Petrol,Individual,Manual,First Owner,5,6,18.2,7.090076835776092,82.4,5.0
12.676079399771027,12.611541086966115,Diesel,Individual,Manual,Third Owner,5,11,13.6,7.8336002236611035,63.0,158.28754266211604
12.230765258120545,11.695255355062795,Diesel,Individual,Manual,Second Owner,5,9,19.09,7.242082359256962,69.0,135.0
11.608244735642321,11.407576060361786,Petrol,Individual,Manual,Second Owner,5,18,13.2,7.310550158534422,94.0,158.28754266211604
